time,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
534300,0.0019679228054059195,0.0013780728316206137,0.030741504813967424,0.03388661214180644,0.09247833082830681,0.02776469347298871,0.06940873354747623,0.018096683666229296,0.04291379513016125,0.026521540703654978,0.04682127136329939,1.9010595958649468,0.12081218252341586,0.03933366222833001,0.087776905064338,0.005313330946115968,0.008497392174675156,0.005475795660792926,0.10549090274702166,0.1450764215301632,0.049537368379361624,0.06952105658189112,0.09164773326789799,0.04533900731658491,0.12026568322051645,0.006434567175112704,0.012354416711133354,0.00924816955267005,0.0189219321378431,0.015076447362368128
534600,0.007688820151514619,0.0012017213111761293,0.026937261649813138,0.029815312873054722,0.08017896063066132,0.0243091731035463,0.061544062884152595,0.015966962049155597,0.03804347245434769,0.023034313784521032,0.039446238241744425,1.6719326034312338,0.10501133469239221,0.03656773774658717,0.0775164001814872,0.004664047683270667,0.00739454352147817,0.004815448974198944,0.09273050922113413,0.12495101912501383,0.0438266180509288,0.06035048910494112,0.07773809775510188,0.039627926479518294,0.10587490776333652,0.005756160582244263,0.01123076358359043,0.008255961008629242,0.016720520138385098,0.01325856171886386
534900,0.0027692555773555227,0.00132920577956952,0.026142952514021545,0.02899417046488395,0.07905099902147583,0.02258307570127016,0.05710258663413725,0.01564248404586266,0.03737434169358522,0.023241322029136313,0.03649573832345965,1.6483592884869402,0.10476412442500305,0.03439988139538741,0.07873907565111438,0.00481847126324908,0.007549882382349438,0.004602639543918485,0.08978360483507686,0.11892817324993388,0.04084284348839873,0.05998871871008049,0.07530106673692671,0.0466688526199448,0.10227231418422633,0.005674783247251014,0.01088859558864641,0.008245094426747812,0.01665740415742789,0.012872094763487496
535200,0.028298212187245042,0.0013105157218404884,0.03932084755285814,0.0401018980108816,0.1051340214879275,0.03502307960699369,0.09116483918960228,0.021817263166667544,0.05192093127418218,0.030275886684449915,0.055314454161973,2.256605368894345,0.13746288795201167,0.055338365740055906,0.09711639928172389,0.005840714206243547,0.00952995992682304,0.00689776864797409,0.1317002849775264,0.16740457968960953,0.06531421128230619,0.07917837946948936,0.10366891882839013,0.03706945016467955,0.14543407249115603,0.00793577098916387,0.01603356233728448,0.011202726638664728,0.02243656575815578,0.018222199719005516
535500,0.01382337791457644,0.0011429393440138824,0.028941927977896853,0.030228888569126866,0.07878823902264287,0.025022776963091076,0.06506776772783951,0.016041762891127576,0.03828699500790833,0.023074513721709877,0.036715847686139114,1.6614961087378113,0.10363686539746908,0.03849949544136422,0.0738140288789495,0.0045862973136934215,0.007375555224811592,0.0049353052467608904,0.09615726002568437,0.12030000442751998,0.04455472270110761,0.05933695264546657,0.07645879679344603,0.03581328141385853,0.1056718293932093,0.005863529229728215,0.01161030778928307,0.008409772401087423,0.016787120813148704,0.013274067054950933
535800,0.020977175927839653,0.0012659741068432595,0.034478244844351025,0.03802800493307501,0.09523098993717838,0.02974080305321536,0.07711855260644995,0.019121777403768192,0.045545550612608565,0.027221928706794074,0.04834960916009834,2.0068307478454734,0.12312685328411987,0.047638215377737936,0.08671269258788783,0.005302106185176569,0.008640116613491955,0.0059618374623227055,0.11473880329711506,0.14652474366311452,0.05570793135746044,0.07130649175873316,0.09128623564031102,0.03529852840721759,0.12854322511962835,0.0069242542451704026,0.0139502863237837,0.009812955475489105,0.01964194382357931,0.0159503082608623
536100,0.03166393442729998,0.0014238865332814044,0.04467498281493221,0.04541858308078872,0.11642761789077127,0.03878268538048957,0.10141239868938356,0.02405858342545031,0.05722882467210866,0.03373808983620563,0.06126310952672043,2.4923384206661616,0.15207410985737368,0.061259146208428206,0.10463360158659185,0.006408411050195184,0.010596120382110996,0.0076797671412762725,0.14722623454961337,0.1839624755631064,0.0726400599246162,0.08763819495735703,0.11505274113277153,0.03822996176886306,0.16104849688365164,0.008736790697419394,0.017697893802399278,0.012326384425371373,0.02465194081962352,0.020105814710532854
536400,0.014491053849774005,0.0013344394687564431,0.035422878071344144,0.03972855680121512,0.09939524828949686,0.030251060928556228,0.07746128148287568,0.01971364632132122,0.04682132953315943,0.028664734579855633,0.05305383012370157,2.064542874855693,0.12871487740229526,0.046811293030174284,0.08872625455620664,0.005520745287903139,0.009090232728155456,0.006169693306752322,0.1182943360978328,0.15230410364372204,0.05805271113460009,0.07475727402852073,0.09628024180914707,0.040117745670386284,0.13260058875727054,0.007077278371859563,0.01405161021883572,0.010069647673994098,0.020339769819841536,0.016438037639929348
536700,0.01254696304678049,0.0014566455515989674,0.03497054427195678,0.0387105360291784,0.10021184199275268,0.030093513703555175,0.07717541172647202,0.019635332068560274,0.04665575758160401,0.028507822775900138,0.04809714512212082,2.0902654401662453,0.12956837206297678,0.046273400746905224,0.09356528885036397,0.005688544918633909,0.009133483894089522,0.0059685729619403105,0.1162989778506116,0.15297650981349165,0.0538300900114308,0.07480443630328182,0.09674044600463816,0.04087858309312509,0.13147804020923104,0.007040437674234568,0.01389709424548613,0.010054695877556696,0.02027008662989971,0.016369871713280304
537000,0.005518184392165892,0.001362925850372676,0.03264441202735924,0.03488626613710011,0.09410585561309404,0.029288308071144797,0.07415428500026167,0.018714275869960773,0.04439800045033593,0.027238281213165294,0.04680622591203587,1.9426065407188098,0.12314200682364884,0.041500329186689555,0.08777815949652279,0.005401784558365819,0.008695813872222402,0.005738323866999906,0.1107730107828857,0.1464942978244821,0.05184966800573676,0.0707995052387389,0.09368870583816857,0.04528010872599708,0.1234322331883817,0.006715616989623641,0.012971593794311786,0.009664261214162195,0.019635688809344742,0.01553082803089012
537300,0.0056072954041681555,0.0014790007089189317,0.02992236633961909,0.037109082860489195,0.09175722945608555,0.026113654924039054,0.06623319872265654,0.01727769163242243,0.04138612690902477,0.02573910313012817,0.03753222044869631,1.8715379302362045,0.11756572311318791,0.03941672477039759,0.08598405712683643,0.00532157917124465,0.00838400454203736,0.005064958959408727,0.10045672373279757,0.13460078037746115,0.042855795274071795,0.06754219110074189,0.08574078988529266,0.04144522171694831,0.11655512799255519,0.006211480046012241,0.012234430796972617,0.008976034788538811,0.01777043845704185,0.01437189857982446
537600,0.01251850115601627,0.002170073560535002,0.02975037637030198,0.044543772966143536,0.1090571243765055,0.025106139349240664,0.06150662132898077,0.01883896443509059,0.045265152961079025,0.02968565353793906,0.035094658731111394,2.145288179717067,0.13711437510767155,0.03802916125690814,0.10906834563284917,0.006672460248587697,0.010015567973532313,0.004945068575274547,0.10204627179611947,0.14813110528105256,0.03651186965755926,0.07921664047960775,0.09504163247834185,0.06394103209222379,0.12696769681143394,0.006699731997336755,0.012700745045670203,0.009914885011028218,0.019717834773665288,0.01551241372511214
537900,0.022709179671501545,0.0012861419433320975,0.037635297403127765,0.03480582259350484,0.09563625152895128,0.033029173201526874,0.08602982598039688,0.020533925849839818,0.04923980618756474,0.0292929576802905,0.04929030565764947,2.0850684112003997,0.13055586724433255,0.05066077166319616,0.08993935954076449,0.005613055109321863,0.00923537345737202,0.0065434712743694945,0.12553217702554065,0.1553348207174139,0.06129835284603047,0.0735302740670889,0.09699870164293856,0.042936273354897025,0.1351376886706248,0.007548969739602285,0.015072572009330543,0.010760281931865734,0.02139078451867249,0.01707352605854595
538200,0.026052632359736094,0.0017437477177466576,0.04506153309041139,0.04615391970588689,0.1218745155001173,0.03898646712138287,0.1015999781295136,0.02506653666176817,0.05992175409048883,0.03577565803362148,0.057981542953704945,2.6145776860879586,0.1611353264682691,0.06176052666256737,0.11575439491608819,0.0070999818721162455,0.011414333177334868,0.00773970466049434,0.1501368200297719,0.18792386374300918,0.07074828236687125,0.0920886338466147,0.11837547932056225,0.05255169447568875,0.16538357074064436,0.009178625864166179,0.018334216408902648,0.013120651663520277,0.026063170262908386,0.020791476388950514
538500,0.05902770697004911,0.0016876461407591137,0.06512286606042039,0.06564120469703028,0.16289800452977943,0.05603736927753289,0.14801064589947543,0.033935991776225194,0.08040726731689318,0.04656182663656949,0.09159638667572523,3.5172953837874523,0.20985331674114605,0.09090278241139771,0.13950825177744264,0.00851517019044934,0.014422805514968218,0.011138246035187649,0.21176793524266202,0.2589688883447323,0.10838189326616288,0.1220856817205771,0.16179716549055456,0.035078499170111854,0.22939510873057145,0.012295090186341895,0.025414336253426484,0.017141703465874514,0.034224208662500644,0.02851488960717319
538800,0.027853536390885836,0.0018887322914338256,0.05045270152864134,0.057082198366231296,0.13698752309785078,0.0411030583782761,0.10723487679967292,0.026890781492518556,0.06417914062227226,0.039463793929151336,0.06614214441868427,2.873048934984702,0.1764525585890624,0.0670717968523249,0.12086356539045795,0.007633277515374459,0.01257900983473803,0.008388940043737136,0.16361795113009237,0.20306532089305307,0.07701073971435335,0.10222900098790433,0.12939564171313123,0.047871263032519096,0.1821248701870104,0.009724294780149023,0.019675923912153337,0.013837437101827277,0.02740172793976825,0.022426269716525837
539100,0.05499062833881396,0.0019223080139809667,0.06517994292233453,0.0657298590757236,0.16621308140266677,0.05526008150614814,0.14549080837413442,0.03478015381570998,0.08271417064483444,0.04849289757425623,0.09301583431170002,3.6029206555461215,0.2173326450342543,0.09151997298524606,0.14809754108004825,0.009049727309580646,0.015141974421943871,0.01125751911946793,0.21403224406608246,0.26298569084186596,0.10967484288326546,0.1259312103193153,0.16276757824876853,0.0504758972556445,0.23352802889943547,0.012662895342955949,0.025916949191504557,0.0177641986669812,0.035561964136299196,0.02906680403005879
539400,0.0034656761544624715,0.0028041445316802083,0.04418889086197453,0.061675257657256566,0.15066196780825436,0.03780039698687432,0.094552217425111,0.026990731671098445,0.06490710765228869,0.04140377957510566,0.05131051307625967,3.035131355054812,0.19068174395961535,0.05866390099797769,0.14795978479669003,0.009083856483364627,0.013813769146075572,0.007382502709589289,0.15024673468967364,0.20782361150929063,0.057422138613681284,0.10981499754223734,0.1338742239605466,0.07866521299392559,0.18161675018917123,0.00969734138720213,0.018840857701761138,0.014233360898792569,0.0279391288075459,0.022290480325295903
539700,0.06767003596849719,0.00220756687356527,0.07519754957830571,0.07240744904770935,0.18790283703012278,0.06475663933692033,0.1712846586421648,0.040288021699296905,0.09612510371686511,0.055687477783372685,0.10227110880628487,4.131516629333699,0.2491664405482794,0.10681621523490747,0.1709967507127388,0.010470833924621559,0.017397230907803873,0.013039901177833713,0.2481397512332677,0.29931531796417943,0.1262162264479869,0.1431226008596127,0.1856551263581494,0.06181386971425695,0.2675804978606351,0.01482181166390717,0.0303568950303017,0.02086690099573474,0.041425914231545846,0.03356564095226844
540000,0.05568581823384733,0.002824108612671239,0.07851824309894795,0.0864241324107482,0.21629373071576197,0.06763929998196261,0.17587968549610622,0.04368700832262107,0.10421447094151404,0.06177841022830677,0.11122767726864424,4.615291741657671,0.27970939349488333,0.11154710165376258,0.1981364624751265,0.012011357590829164,0.019578250933697916,0.013678976023470568,0.26202810000177834,0.33290395874654877,0.12925071895073614,0.16220452895066018,0.20618029700796825,0.07589088215990358,0.29396743851915375,0.015868498293990285,0.03224417313798256,0.022445166880146417,0.04468558760807895,0.036444168519757625
540300,0.0647615363210079,0.0023416857271172375,0.07581875671565541,0.07783973459533655,0.20160722755321814,0.0682863076097604,0.17757235908850788,0.04253639667891207,0.10149256654693062,0.05843887228989786,0.11357627685214311,4.383973466553407,0.26473168631724064,0.1108598126110607,0.18448482317374015,0.011072952492888533,0.018264970761379118,0.013681280757964487,0.25726910849196827,0.3246439115729274,0.1335928384858036,0.15280454500771157,0.198622173423054,0.06803676689082039,0.28462462557702395,0.015543245707597464,0.03176913118839053,0.02185960689712374,0.043550972412546685,0.03553757322173112
540600,0.017359754251401682,0.0035196013351992406,0.06551130426835527,0.07865143277925313,0.20421560180249543,0.05612983929236748,0.143431082353338,0.039255594084480094,0.09403478418045808,0.05782737426964957,0.08247348009948041,4.263481986902104,0.2642597834332392,0.09076941053156418,0.204830584821174,0.012339568323262995,0.01897653425344714,0.011238292619395907,0.22280826654596098,0.2961202602122128,0.0959185162257441,0.15205800353891874,0.18668656539527717,0.10658300330916148,0.25936407329411537,0.014275073435975116,0.027947646101978307,0.020707268258135514,0.041179044942985854,0.032350855956281066
540900,0.017609206172529923,0.004125575578768803,0.06556519600258781,0.08857239669382011,0.22627708409420677,0.05848826390583639,0.14506214824582742,0.04062189102081959,0.09677996528783694,0.0615348047044435,0.08047482962144414,4.487901883727886,0.28456149328437164,0.08304784345969551,0.22286512533310088,0.013517799296145938,0.020457228446019826,0.011131942058575817,0.2253164425620824,0.31821033430408363,0.0863592659596506,0.16480179994952238,0.20704539350590068,0.12403780775225925,0.26908957156995683,0.014481027648386657,0.027414665186888953,0.02131261663907935,0.042753358452451096,0.0334374427438604
541200,0.15647898654677306,0.0022919701022274808,0.12273099400770349,0.11093560964770433,0.28398678144184686,0.10997319399447036,0.2941247193835608,0.06418938992248968,0.15282024586442589,0.08368695530596426,0.17701191855810805,6.436291066919161,0.3755585885450756,0.1839954797797887,0.24429651756783244,0.014738422147949848,0.02539713732854665,0.021844832321718854,0.40616840967688006,0.473874466734145,0.22220019346842435,0.21686359947669587,0.29034504612175027,0.049755547022698465,0.4283371516178107,0.023776813548231246,0.050210198505972414,0.03290501906035814,0.06479577941635739,0.053854552962775415
