time,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
9000,1.6172330319363937e-07,2.776613925448146e-07,3.5379436980065293e-07,2.3985599284515047e-07,8.688751051977306e-09,4.475690928984477e-08,1.196842660533548e-07,1.7326986778698483e-07,1.3527618136777164e-08,1.500810498100691e-08,3.0169552189818205e-08,8.692327924109122e-08,2.3593671016897133e-08,4.4134672805284936e-07,3.696838867028873e-06,1.642868099338557e-07,1.4276251647515892e-07,1.8506298715692537e-08,4.6688839461239695e-09,4.216836657633394e-09,2.9109713750585797e-08,2.75991311582402e-07,3.604352727393234e-07,5.390152963968831e-07,1.6839458538697727e-07,9.126779332291335e-08,1.1531491850291786e-07,3.9975572008188465e-07,9.3812460022491e-09,3.2100373914545344e-08,1.0073918588204833e-08,2.4150928368271707e-08,2.9137154911040852e-08
9300,1.7663141100854318e-06,2.7705406253630827e-06,4.621095776258244e-06,3.1575094538993653e-07,1.0996245691785589e-08,6.518140338584999e-08,9.708364956395599e-08,1.4360558253656563e-07,2.328603443402244e-08,4.257727681533652e-08,3.375033941210859e-08,9.388364219375944e-08,2.0769938657849707e-08,4.609090140661465e-07,3.782452544953685e-06,1.3561934508743434e-07,1.7117225326046537e-07,3.1353778240372776e-08,7.48940465200576e-09,2.3769572976561903e-09,3.276674220842324e-08,3.301721562820603e-07,3.6311048745574226e-07,5.940089380374047e-07,1.5338346770477074e-07,9.388324428982742e-08,1.7857005474297694e-07,4.156643313990571e-07,1.0873598910166038e-08,3.702788831105863e-08,1.152365314283088e-08,2.800165077587735e-08,3.250257663012235e-08
9600,3.23587860506791e-06,5.075673009002912e-06,8.466444789689831e-06,3.5102328155289797e-07,1.1659579968181788e-08,7.487314235277154e-08,6.780422268093389e-08,1.1092532048451176e-07,2.9719771532654704e-08,6.275781316844586e-08,3.391390634988056e-08,9.143901280594946e-08,1.615705258473099e-08,4.279305869658856e-07,3.5910680438178133e-06,1.0043387277391957e-07,1.8000013568553186e-07,3.169361662003212e-08,8.727404576802655e-09,5.853237894370977e-10,3.2477792899499036e-08,3.415417140217869e-07,3.3619551942365433e-07,5.814217161059787e-07,1.2799642945537926e-07,8.906459925128729e-08,2.1501909230892124e-07,3.892811619721215e-07,1.1211781725251058e-08,3.780409940645768e-08,1.1848314329654386e-08,2.9047733107745444e-08,3.2566596530614333e-08
9900,4.566404580685912e-06,7.152996239767617e-06,1.1975753373860698e-05,3.456163355508579e-07,1.110929304104502e-08,7.437282789624078e-08,3.194337949707915e-08,7.013101566144542e-08,3.2179514164454304e-08,7.337035867749364e-08,3.0765974656787876e-08,8.003815565871264e-08,1.046488762312947e-08,3.5870208847654794e-07,3.0530471875067633e-06,5.809759073827081e-08,1.6910933453573307e-07,2.7358410648048448e-08,8.934371464874857e-09,1.0937526440102374e-09,2.9078393026793492e-08,3.156566705797559e-07,2.807034391594243e-07,5.186919196376039e-07,9.287924029877104e-08,7.55123679141434e-08,2.2107742836396937e-07,3.241981261226101e-07,1.041667019308079e-08,3.451383179253753e-08,1.1006605404872971e-08,2.7465254959224694e-08,2.9442688287417695e-08
10200,5.7054700128844615e-06,8.888627739622734e-06,1.5102229859564886e-05,2.9744967378064757e-07,9.655039434619539e-09,6.345560166209907e-08,9.18576148478678e-09,1.8378450761247223e-08,2.978500646122484e-08,7.157406400892796e-08,2.4335435000466532e-08,6.000797725391749e-08,4.4400323417903564e-09,2.6762509719446825e-07,2.115321898088496e-06,9.431708747342782e-09,1.3774778295783108e-07,2.4643966867188283e-08,8.49983194939341e-09,2.5359625510645856e-09,2.3217864963953616e-08,2.558567118171595e-07,1.9833946396374813e-07,4.20039619086765e-07,4.952379129008477e-08,5.2198409150605585e-08,1.9189751299109048e-07,2.2395086318738322e-07,8.471978674151615e-09,2.7133211233376642e-08,8.927422356919124e-09,2.3305240404170036e-08,2.3175424246346665e-08
10500,6.580705058212288e-06,1.0150814766518579e-05,1.7708565046348212e-05,2.0900993291661507e-07,7.640458932201e-09,4.297726974300531e-08,5.347043696701803e-08,4.484026305817679e-08,2.2265425059231347e-08,5.611547493344915e-08,1.5014926191270206e-08,3.266001868951207e-08,1.17501741669912e-09,1.6943445757533482e-07,7.826674632838149e-07,4.3489798429163784e-08,8.74539409778663e-08,2.8531445650514797e-08,7.79071029910483e-09,3.6302623129813583e-09,1.5716381085439934e-08,1.6862369278669576e-07,9.405329848277688e-08,3.0132100192759026e-07,5.334044317351072e-10,1.9488560099034657e-08,1.2675754845759002e-07,9.589460603365296e-08,5.4906408308852406e-09,1.6097658317448804e-08,5.69213653989209e-09,1.6881827491488366e-08,1.4156356087369204e-08
10800,7.130741376926153e-06,1.0837603660718287e-05,1.965042802254402e-05,7.865680373697614e-08,5.121307822264498e-09,1.2533128312952613e-08,1.0042310094604545e-07,1.2008863592427588e-07,9.193392713768844e-09,2.5718136953400972e-08,2.7289317472423136e-09,2.081137040477188e-09,6.142727215774357e-09,6.760033954833489e-08,9.64657196789176e-07,1.0028553276697494e-07,1.7555301212723862e-08,4.067111802896761e-08,6.882750369641144e-09,4.319893776028039e-09,6.697156607060606e-09,5.398303670745008e-08,3.209340349030754e-08,1.6554999149320793e-07,5.360289634381843e-08,2.3238236224187858e-08,2.3235223522988235e-08,5.964605520603072e-08,1.4403340742319415e-09,1.3152714473108063e-09,1.253873449513776e-09,8.119833694308909e-09,2.322131820164941e-09
11100,7.292915480405782e-06,1.0865097330281515e-05,2.0722752090307495e-05,8.483540625547903e-08,2.1633255187225586e-09,2.7092596610600594e-08,1.4599428510564394e-07,2.0431625102901307e-07,8.86402062860725e-09,1.8001436785652913e-08,1.2391723203108995e-08,4.357583094360962e-08,1.0727056576342875e-08,3.9488654124397726e-08,3.0565271131877125e-06,1.609754676223929e-07,6.825679577104893e-08,6.08261743195726e-08,5.870994357337622e-09,4.7014907522680005e-09,3.781643442835048e-09,8.645557869613185e-08,1.7849252742507815e-07,1.2746312449962716e-08,1.1254334708610259e-07,7.663140877411934e-08,1.084473879586767e-07,2.3751979227881748e-07,3.616747790147201e-09,1.6554466242268973e-08,4.384482110708632e-09,3.397850889541587e-09,1.2099874879822892e-08
11400,7.29993271519902e-06,1.0694896552365663e-05,2.1258644885335798e-05,2.2042268454924852e-07,4.019966581836343e-10,6.033341293232297e-08,1.8040862670432034e-07,2.711617668182953e-07,2.4076065585632023e-08,5.4793595438695775e-08,2.5061439146156772e-08,7.808679924892203e-08,1.4516515989271284e-08,1.307460877342237e-07,4.761119747342946e-06,2.096650320027038e-07,1.392170787539726e-07,7.670335122611505e-08,4.906915762603603e-09,4.959098021117825e-09,1.2680217764682311e-08,2.047674669825028e-07,3.001076152031601e-07,1.1852107917320609e-07,1.6048335993446017e-07,1.2119029690893512e-07,2.1585797327361433e-07,3.8338315277997026e-07,7.862610118536395e-09,3.133119719223032e-08,9.135270317983668e-09,1.33347555220098e-08,2.4152598143700743e-08
11700,7.50094735835205e-06,1.0930312349444193e-05,2.2012848127417328e-05,2.9354664121683527e-07,2.303181645402219e-09,7.861458328761728e-08,1.9848449284154412e-07,3.0118190608163786e-07,3.169763118648916e-08,7.224283393725273e-08,3.195928854893282e-08,9.734357320212439e-08,1.7437471910852764e-08,1.9792867078649579e-07,5.589768441893739e-06,2.353409840338827e-07,1.7729450263459512e-07,7.57656550831598e-08,3.730903586074419e-09,5.183800055874599e-09,1.849367237127808e-08,2.750503540482896e-07,3.68098454828214e-07,2.10202074413246e-07,1.867355976514773e-07,1.4352933419559122e-07,2.692450635777277e-07,4.662839216962311e-07,1.0176179898735427e-08,3.9449055577733816e-08,1.1656929643777403e-08,1.8734610307546973e-08,3.077623489389225e-08
12000,7.828788408659193e-06,1.142233690387684e-05,2.293422158317071e-05,3.268854058546822e-07,3.6704648209706647e-09,8.727410261144541e-08,2.0650152521284326e-07,3.090871132371831e-07,3.457384423199983e-08,7.778115929113483e-08,3.513302715418831e-08,1.067219344008663e-07,1.963735485333018e-08,2.457668202282548e-07,5.878200745712547e-06,2.4655108887827737e-07,1.9444931353973516e-07,6.592539136818232e-08,2.555665901127213e-09,5.377408740514511e-09,2.21213269924192e-08,3.1329235383736886e-07,4.0126074907220755e-07,2.7198336027822734e-07,1.9907369619431847e-07,1.51888535526723e-07,2.892616635108425e-07,5.082710075043906e-07,1.1244942754728982e-08,4.329746161602088e-08,1.275486027907391e-08,2.1164524355299363e-08,3.389202163361915e-08
12300,8.203024730590869e-06,1.2015751714500311e-05,2.3895278751240312e-05,3.408115176739557e-07,4.773816897341021e-09,9.119309396510289e-08,2.09309249044054e-07,3.0577970022704903e-07,3.5153185251601826e-08,7.75914585915416e-08,3.6449726792397996e-08,1.111495251393535e-07,2.1422088991585042e-08,2.8349349889822406e-07,5.897237848273562e-06,2.502290143979735e-07,2.0129694178194768e-07,5.173786377099532e-08,1.3736922710450017e-09,5.536236358238966e-09,2.4646588769883238e-08,3.355504247792851e-07,4.168693550354874e-07,3.186168058277872e-07,2.042403295376971e-07,1.532335858200895e-07,2.931574911713142e-07,5.296494478557179e-07,1.1695391322064097e-08,4.502963690811157e-08,1.3143811372628988e-08,2.211033489629699e-08,3.5260619313248753e-08
12600,8.588783327212468e-06,1.2647413306865474e-05,2.4828878927962705e-05,3.4265577397718516e-07,5.738328923143854e-09,9.212517682044563e-08,2.0847434001325382e-07,2.946213868426639e-07,3.429282458000671e-08,7.38085503826369e-08,3.6568799544056674e-08,1.123696264926366e-07,2.2916708530829055e-08,3.151738852125163e-07,5.736531981881399e-06,2.4858731251242716e-07,2.0159986746648428e-07,3.43179635819979e-08,1.411422090313863e-10,5.652701418057404e-09,2.6498895522308885e-08,3.4779099422621584e-07,4.209978072822196e-07,3.5635779482845464e-07,2.044988960392402e-07,1.498988169146287e-07,2.8697485987549953e-07,5.376444534022085e-07,1.1749385464554507e-08,4.541099229982137e-08,1.3071783655504987e-08,2.2099690966115304e-08,3.550714211542072e-08
12900,8.889222979036049e-06,1.3174683296313106e-05,2.54551729668151e-05,3.3559216205958364e-07,6.747974623522168e-09,9.075180429363172e-08,2.0330062255879966e-07,2.7373894084803396e-07,3.226979572445998e-08,6.704917154820578e-08,3.567453887853844e-08,1.1080462058998819e-07,2.414715538634482e-08,3.4535476345354255e-07,5.390028327667551e-06,2.4048723901159974e-07,1.9657719008137065e-07,1.1728303661584505e-08,1.36759581437218e-09,5.661078716912016e-09,2.8004457419683604e-08,3.5299477474382e-07,4.1478779166936874e-07,3.918533337810004e-07,1.9952405239109794e-07,1.4184228547264865e-07,2.727253445300448e-07,5.339986088870319e-07,1.1473389349703211e-08,4.467450764877867e-08,1.2585232411765901e-08,2.1314647824510757e-08,3.482058019699252e-08
13200,9.092143780975448e-06,1.3590681056996345e-05,2.5707246585682242e-05,3.142989797311202e-07,7.829029868844373e-09,8.567710096940573e-08,1.912985467811268e-07,2.3782594382737443e-07,2.8414604003046406e-08,5.551979143092467e-08,3.319847508009843e-08,1.0494170510355616e-07,2.5013562776621256e-08,3.7343136938261523e-07,4.752761562087926e-06,2.2256642040474617e-07,1.8314302252520065e-07,1.897325319077936e-08,3.3018920930771856e-09,5.51573009488493e-09,2.8988189626488747e-08,3.4723203157227545e-07,3.928859371171711e-07,4.2423565105309535e-07,1.8652370670224627e-07,1.2646921732084593e-07,2.4536197429370077e-07,5.122917841049457e-07,1.0683180562409689e-08,4.2190173132894415e-08,1.1456698700840207e-08,1.9315656629714795e-08,3.268212367402157e-08
13500,9.0526516594025e-06,1.366301525962399e-05,2.522056542630935e-05,2.66301690032833e-07,8.428287401329726e-09,7.337649776673061e-08,1.6870619390374486e-07,1.864471812496049e-07,2.175514879354523e-08,3.723068431327192e-08,2.8229443671534682e-08,9.192769567789583e-08,2.4826313449466397e-08,3.824373351335453e-07,3.7557404013455198e-06,1.923294590255864e-07,1.5533682073964883e-07,5.169491146261862e-08,5.079463960555586e-09,5.193243168832851e-09,2.818347866195836e-08,3.1671444133962723e-07,3.466095819248949e-07,4.3279930395101474e-07,1.6248628043058488e-07,1.0192904653649748e-07,1.956230022415184e-07,4.578702004209845e-07,9.068251927146775e-09,3.66357113534832e-08,9.41844291446614e-09,1.5590295276979305e-08,2.816408084527211e-08
13800,8.683563560651919e-06,1.3245773423875562e-05,2.3793154646511994e-05,1.8147436975368691e-07,8.154351860412135e-09,5.1123883793025016e-08,1.2980252961369843e-07,1.1501690266868536e-07,1.156141848923653e-08,1.0919372073203704e-08,1.9833741760066914e-08,6.887059811333529e-08,2.2797351562076074e-08,3.5690581512426434e-07,2.2864159276991813e-06,1.4460982100672481e-07,1.076571081171096e-07,8.305353560444928e-08,6.3601603983443056e-09,4.577621837142942e-09,2.452111402817536e-08,2.4992944958057706e-07,2.646821855023518e-07,4.0000320922217725e-07,1.224900572083243e-07,6.511138650466819e-08,1.1516802800315418e-07,3.552103962078945e-07,6.342595781916316e-09,2.6789365392687614e-08,6.21925266841572e-09,9.671403233824094e-09,2.0302621805967647e-08
14100,7.97112262418409e-06,1.2291297018407477e-05,2.1463478383054735e-05,6.199853430643998e-08,6.768011928670603e-09,1.9296933828627516e-08,7.439113147711396e-08,2.6973495437232486e-08,1.4339605058921734e-09,2.116296826670805e-08,8.133376638852496e-09,3.598636055812676e-08,1.8492926301405532e-08,2.869512059078261e-07,4.0730595429749883e-07,8.015993557819456e-08,4.1219905710931926e-08,1.0782743231629865e-07,6.804917518365983e-09,3.621003941134404e-09,1.7587723277756595e-08,1.454132600997582e-07,1.4760838240590601e-07,3.1590946036885725e-07,6.638579463924543e-08,1.7368193994116154e-08,7.608605301356874e-09,2.03625141637076e-07,2.5654358637439145e-09,1.281516404105787e-08,1.9771064785345516e-09,1.6522179180356034e-09,9.187552052480896e-09
14400,7.020511699096232e-06,1.092074536046539e-05,1.8631906776533924e-05,8.158309583450318e-08,4.118760443816427e-09,1.941445049169488e-08,6.777554517611861e-09,6.59532304325694e-08,1.5706334011156287e-08,5.4878455557627603e-08,5.714888118291128e-09,3.6319320884103945e-09,1.2000562321645702e-08,1.700332390441872e-07,1.6568478926615171e-06,6.021600995609333e-09,3.778625057293539e-08,1.1815209433052587e-07,5.969475580513972e-09,2.415248445686302e-09,7.582485750390333e-09,1.0204331601926242e-08,6.09630745884715e-09,1.7864946499912548e-07,2.930704567916109e-10,3.580679219794547e-08,1.172869161791823e-07,1.5031666578124714e-08,1.8736940887720266e-09,4.0148080415747245e-09,2.7926532197852794e-09,7.521755662764917e-09,4.14813428051275e-09
14700,6.120859719516147e-06,9.576987586967789e-06,1.608540089392818e-05,2.1335559807766913e-07,1.1225154139538063e-09,5.516624668189252e-08,5.468822905640991e-08,1.4160654870920553e-07,2.8152612685516942e-08,8.34759461554313e-08,1.8116672606538486e-08,3.951864613327416e-08,5.525926383143087e-09,4.6591367208748125e-08,3.4088491744910243e-06,5.813766534856768e-08,1.0937667127564055e-07,1.1589244053311631e-07,4.36097025158233e-09,1.3539107612814405e-09,2.4295232492477226e-09,1.1832420199198168e-07,1.2167516416639046e-07,3.434361417475884e-08,5.927302026975667e-08,8.133938678156483e-08,2.3013907224367358e-07,1.5929083474475192e-07,5.8417839454705245e-09,1.935713811462847e-08,6.917439066000952e-09,1.549345540752256e-08,1.620820455627836e-08
15000,5.589049603571539e-06,8.71387813816682e-06,1.4776482608169772e-05,3.195520790200135e-07,2.194930459609168e-09,8.422698982712973e-08,1.0138682426941159e-07,1.8525004463754158e-07,3.720548136243451e-08,1.0316771437146599e-07,2.7586885664732108e-08,6.725201728841057e-08,2.497984041838208e-10,7.758048781170146e-08,4.575434537912315e-06,1.0154045781973764e-07,1.652893004688849e-07,9.581710713746361e-08,1.692399109742837e-09,6.659703899458691e-10,1.1730364235518209e-08,2.2796496779164954e-07,2.1937842120678397e-07,1.1088159368455308e-07,1.0197972244441189e-07,1.1247129805269651e-07,3.1833605618203364e-07,2.9899722164827836e-07,8.858471289840963e-09,3.1409726375386526e-08,9.821356172778906e-09,2.1334578548248828e-08,2.5585286778095906e-08
15300,5.654231824081535e-06,8.785288109436351e-06,1.5035121982975852e-05,3.651157030049035e-07,3.6551313087329618e-09,9.644082865634118e-08,1.1879207306719763e-07,2.0054461202789753e-07,4.122585295363024e-08,1.1215588102686525e-07,3.15440331632999e-08,7.84793883212842e-08,2.350283523355756e-09,1.297417497880815e-07,5.038168062299064e-06,1.1688614165450417e-07,1.8873810603281527e-07,8.700371267877927e-08,4.454818736121524e-10,5.171827410777041e-10,1.5620301496710454e-08,2.735991557756279e-07,2.5862834007739366e-07,1.7322059875368723e-07,1.1810918465471332e-07,1.2514871627899993e-07,3.5652946905884164e-07,3.5514045748641365e-07,1.0118952786797308e-08,3.637114076582293e-08,1.1013632672529639e-08,2.390950015751514e-08,2.9492923658835934e-08
15600,6.623057611676586e-06,1.0285751905314555e-05,1.7625088908346243e-05,3.3711248903500746e-07,2.600067716684862e-09,8.785654870280268e-08,9.847003923368902e-08,1.8253766853604247e-07,3.956123606485562e-08,1.0981128895082293e-07,2.8720030798012885e-08,6.902221372229178e-08,6.714770961480099e-10,8.341753243712446e-08,4.668864242773907e-06,9.645513188161203e-08,1.725310738720509e-07,9.70736593330912e-08,1.239342850567482e-09,1.1444640790614358e-09,1.2362050938463653e-08,2.3745081279002989e-07,2.240067544789781e-07,1.240012679204483e-07,1.003603316007684e-07,1.1565132496116348e-07,3.355829676365829e-07,3.0472151735239095e-07,9.234156550519401e-09,3.254117331152884e-08,1.0162182206840953e-08,2.2592416826228146e-08,2.6626999272139074e-08
15900,8.156029007722054e-06,1.2672561247484282e-05,2.1687105167700338e-05,2.54090423368325e-07,1.8179235894422163e-10,6.384732387232361e-08,5.092699950637325e-08,1.385279517762683e-07,3.34250387368229e-08,9.809673429117538e-08,2.0830334790389315e-08,4.4357847173159826e-08,7.1951689051275025e-09,3.070906018365349e-08,3.6571254256045904e-06,4.980904577678302e-08,1.2671551274934245e-07,1.1809909494786552e-07,3.360796085871698e-09,2.3001973659120267e-09,4.06917166628773e-09,1.4221199506891935e-07,1.3537728449364295e-07,2.744826588241267e-09,5.782101197837619e-08,8.920876837237302e-08,2.6963427046666766e-07,1.7704805088669673e-07,6.741295521806023e-09,2.2218287654141022e-08,7.747154029402736e-09,1.826907691793167e-08,1.8735136109171435e-08
16200,9.85027662281368e-06,1.5282912904979185e-05,2.625515674736789e-05,1.491900007977165e-07,3.260304026753147e-09,3.391838987454321e-08,6.946962116671784e-09,7.896161946518987e-08,2.501230511597896e-08,8.080616709094102e-08,1.083227374465423e-08,1.3702013745842123e-08,1.4591293506782677e-08,1.58943315398119e-07,2.31175669540562e-06,8.495739223235432e-09,6.879758984723594e-08,1.3565165346562935e-07,5.463327568122622e-09,3.643073398507113e-09,5.568132621647237e-09,2.735351500859906e-08,2.562807566164338e-08,1.4643516976775572e-07,5.053706786384282e-09,5.4392771176026145e-08,1.8417987490693122e-07,2.1399131355792633e-08,3.5673011211656558e-09,9.338187112462037e-09,4.577287882057135e-09,1.253962267355746e-08,8.827932163057994e-09
16500,1.1372644518559127e-05,1.758145591423954e-05,3.0493956266752775e-05,3.975198126227042e-08,5.831125804434123e-09,3.121698455288424e-09,6.555782761097362e-08,9.108767073939816e-09,1.538769112130467e-08,5.954129989049761e-08,2.438085289213632e-10,1.7996569567912957e-08,2.1319046084045112e-08,2.7130477064929437e-07,7.860709629881057e-07,7.036187099629387e-08,7.9630595450908e-09,1.4071859766318084e-07,6.7682535132007615e-09,4.957833255048172e-09,1.4499981659810146e-08,8.558857444995738e-08,8.754025770940643e-08,2.7356755083474127e-07,5.006268111173995e-08,1.5445785095380415e-08,9.235453291012163e-08,1.3518156549707783e-07,1.8952306390929152e-10,3.9865994949650485e-09,1.0558593999121513e-09,6.1195208900244324e-09,1.5240004813676933e-09
16800,1.2519082414286231e-05,1.9243551570014006e-05,3.3882627583636804e-05,5.626854004958659e-08,7.2365367032034555e-09,2.3521550929217483e-08,1.1662766752351672e-07,6.514483175124042e-08,5.931823920946044e-09,3.710108842369664e-08,9.440164205898327e-09,4.612581250285075e-08,2.6252848783769878e-08,3.4440444096617284e-07,7.499503666963392e-07,1.2884373745691846e-07,4.650873819400658e-08,1.274159941999642e-07,6.674980568277533e-09,6.112294670401752e-09,2.100698992535399e-08,1.771665054661753e-07,1.8820060176949482e-07,3.5693089728283667e-07,1.0066029432209689e-07,2.320327752158846e-08,8.827960584767425e-09,2.6852912071717583e-07,2.911811236572248e-09,1.5714604728600534e-08,2.3833521822780313e-09,2.0398971400936716e-10,1.0802708061419253e-08
17100,1.3284360559140396e-05,2.028807123366505e-05,3.633017367832281e-05,1.438806123132963e-07,7.97307109223766e-09,4.751807836100852e-08,1.5986015000635234e-07,1.3676176990884414e-07,3.509690316150227e-09,1.3407493781869562e-08,1.8257061640269967e-08,7.099770726881616e-08,2.9643622667663294e-08,3.902293030932924e-07,2.2221625854967897e-06,1.8071430218924434e-07,9.608105955294377e-08,1.0431983099579156e-07,5.8831872706832655e-09,7.003045254805329e-09,2.585984049119361e-08,2.538851475719639e-07,2.7575515559874475e-07,4.114105109920274e-07,1.4496082201276295e-07,5.975569905558586e-08,6.987595213558961e-08,3.821711089813107e-07,5.762096577655029e-09,2.6173061939971376e-08,5.6616187293911935e-09,6.291685394899105e-09,1.9123305605717178e-08
17400,1.3650161431399965e-05,2.069173815044678e-05,3.777307910723948e-05,2.108625452024171e-07,7.697934734096634e-09,6.564109611417734e-08,1.9193726785715626e-07,2.0068684847274199e-07,1.1784365483435977e-08,8.875026935584174e-09,2.4972393930511316e-08,8.924032357526812e-08,3.092225853151831e-08,3.954896925506546e-07,3.4885275610463395e-06,2.2140974920148437e-07,1.3428758194322654e-07,7.099076526628778e-08,4.1768331016101e-09,7.575721383545897e-09,2.8009168318021693e-08,3.0324710564855195e-07,3.389496257000246e-07,4.202570664801897e-07,1.7805523100378196e-07,9.037314185889045e-08,1.3545145094440159e-07,4.615131246055171e-07,7.952642988584557e-09,3.397324377374389e-08,8.329614331614721e-09,1.1085312223713117e-08,2.5335580744467734e-08
17700,1.3774028641222458e-05,2.0690516556953753e-05,3.86554314459886e-05,2.6191657553908954e-07,6.366121851897333e-09,7.947182467660241e-08,2.196224357930987e-07,2.683360023070236e-07,1.9108647109078447e-08,3.0107180748473183e-08,3.054601904750598e-08,1.0357863544641077e-07,3.084392119490076e-08,3.6767124100833826e-07,4.732398842577368e-06,2.5977681872291214e-07,1.6510330880237234e-07,2.3576596674956818e-08,1.2645813285416807e-09,8.09981060001519e-09,2.791131947788017e-08,3.316791463703339e-07,3.8876461871950596e-07,3.8888256881364214e-07,2.0750756846155127e-07,1.1978842451298988e-07,1.9151082142343512e-07,5.197403254442179e-07,9.756611518696445e-09,4.0027266834385955e-08,1.0728562926942686e-08,1.5333355918301095e-08,3.0306033238503005e-08
18000,1.3865842188209854e-05,2.0671371210312373e-05,3.936149754935059e-05,2.4975903301083235e-07,3.3826310641416057e-09,7.748927544071194e-08,2.299125299032312e-07,3.104322132685411e-07,1.9971459153111937e-08,3.642838919404312e-08,3.022062600166464e-08,1.0154906959769505e-07,2.8356375025850866e-08,2.8077312919094766e-07,5.262417111850937e-06,2.7628674814650367e-07,1.6304036876135797e-07,2.5388573021700722e-08,2.722231329244096e-09,8.463182155082905e-09,2.2867638449497463e-08,2.999910080347945e-07,3.8112122524580627e-07,2.7996050988576826e-07,2.143954489497446e-07,1.2999521459278185e-07,1.9980210197445558e-07,5.055684155763629e-07,9.603184025763767e-09,3.9109451677177276e-08,1.1032490476736712e-08,1.5023012167603156e-08,2.962494249914016e-08
